id	submitdate	lastpage	startlanguage	seed	startdate	datestamp	ipaddr	refurl	ProlificID	Gender	Age[SQ001]	SuperiorEducation[SQ001]	Instructions	Collaboration	Monitoring	CollaboratorAI	Taining1	Training2	Training3[SQ001]	Training3[SQ002]	Training3[SQ003]	Training4[SQ001]	Training5	Training50	Training6	Training7[SQ001]	Training7[SQ002]	Training7[SQ003]	Training8[SQ001]	Training9	Training91	Training10	Training11[SQ001]	Training11[SQ002]	Training11[SQ003]	Training12[SQ001]	Feedback1	randnumber1	Condition101	Condition001	Condition1011	Condition0010	Scenario2	Slider3[SQ001]	Slider3[SQ002]	Slider3[SQ003]	Slider4[SQ001]	randnumber2	Condition102	Condition002	Condition1021	Condition0020	Scenario3	Slider5[SQ001]	Slider5[SQ002]	Slider5[SQ003]	Slider6[SQ001]	randnumber3	Condition103	Condition003	Condition1031	Condition0030	Scenario4	Slider7[SQ001]	Slider7[SQ002]	Slider7[SQ003]	Slider8[SQ001]	randnumber4	Condition104	Condition004	Condition1041	Condition0040	Scenario5	Slider9[SQ001]	Slider9[SQ002]	Slider9[SQ003]	Slider10[SQ001]	randnumber5	Condition105	Condition005	Condition1051	Condition0050	Scenario6	Slider11[SQ001]	Slider11[SQ002]	Slider11[SQ003]	Slider12[SQ001]	CQ11	CQ12	randnumber6	Condition106	Condition006	Condition1061	Condition0060	Scenario7	Slider13[SQ001]	Slider13[SQ002]	Slider13[SQ003]	Slider14[SQ001]	randnumber7	Condition107	Condition007	Condition1071	Condition0070	Scenario8	Slider15[SQ001]	Slider15[SQ002]	Slider15[SQ003]	Slider16[SQ001]	randnumber8	Condition108	Condition008	Condition1081	Condition0080	Scenario9	Slider17[SQ001]	Slider17[SQ002]	Slider17[SQ003]	Slider18[SQ001]	randnumber9	Condition109	Condition009	Condition1091	Condition0090	Scenario10	Slider19[SQ001]	Slider19[SQ002]	Slider19[SQ003]	Slider20[SQ001]	randnumber10	Condition110	Condition010	Condition1101	Condition0100	Scenario11	Slider21[SQ001]	Slider21[SQ002]	Slider21[SQ003]	Slider22[SQ001]	CQ21	CQ22	randnumber11	Condition111	Condition011	Condition1111	Condition0110	Scenario12	Slider23[SQ001]	Slider23[SQ002]	Slider23[SQ003]	Slider24[SQ001]	randnumber12	Condition112	Condition012	Condition1121	Condition0120	Scenario13	Slider25[SQ001]	Slider25[SQ002]	Slider25[SQ003]	Slider26[SQ001]	randnumber13	Condition113	Condition013	Condition1131	Condition0130	Scenario14	Slider27[SQ001]	Slider27[SQ002]	Slider27[SQ003]	Slider28[SQ001]	randnumber14	Condition114	Condition014	Condition1141	Condition0140	Scenario15	Slider29[SQ001]	Slider29[SQ002]	Slider29[SQ003]	Slider30[SQ001]	randnumber16	Condition116	Condition016	Condition1161	Condition0160	Scenario17	Slider33[SQ001]	Slider33[SQ002]	Slider33[SQ003]	Slider34[SQ001]	CQ31	CQ32	randnumber20	Condition120	Condition020	Condition0200	Condition1201	Scenario21	Slider41[SQ001]	Slider41[SQ002]	Slider41[SQ003]	Slider42[SQ001]	randnumber21	Condition121	Condition021	Condition0210	Condition1211	Scenario22	Slider43[SQ001]	Slider43[SQ002]	Slider43[SQ003]	Slider44[SQ001]	randnumber22	Condition122	Condition022	Condition0220	Condition1221	Scenario23	Slider45[SQ001]	Slider45[SQ002]	Slider45[SQ003]	Slider46[SQ001]	randnumber23	Condition123	Condition023	Condition0230	Condition1231	Scenario24	Slider47[SQ001]	Slider47[SQ002]	Slider47[SQ003]	Slider48[SQ001]	randnumber25	Condition125	Condition025	Condition0250	Condition1251	Scenario26	Slider51[SQ001]	Slider51[SQ002]	Slider51[SQ003]	Slider52[SQ001]	Feedback2	interviewtime	groupTime30047	ProlificIDTime	groupTime30045	GenderTime	groupTime30046	AgeTime	groupTime30048	SuperiorEducationTime	groupTime29971	InstructionsTime	groupTime29972	CollaborationTime	MonitoringTime	CollaboratorAITime	groupTime29969	Taining1Time	groupTime29977	Training2Time	groupTime29978	Training3Time	Training4Time	groupTime29979	Training5Time	groupTime29970	Training50Time	Training6Time	groupTime29980	Training7Time	Training8Time	groupTime29981	Training9Time	groupTime29982	Training91Time	Training10Time	groupTime29983	Training11Time	Training12Time	groupTime29984	Feedback1Time	groupTime29975	randnumber1Time	Condition101Time	Condition001Time	groupTime29985	Condition1011Time	Condition0010Time	Scenario2Time	groupTime29986	Slider3Time	Slider4Time	groupTime29987	randnumber2Time	Condition102Time	Condition002Time	groupTime29988	Condition1021Time	Condition0020Time	Scenario3Time	groupTime29989	Slider5Time	Slider6Time	groupTime29990	randnumber3Time	Condition103Time	Condition003Time	groupTime29991	Condition1031Time	Condition0030Time	Scenario4Time	groupTime29992	Slider7Time	Slider8Time	groupTime29993	randnumber4Time	Condition104Time	Condition004Time	groupTime29994	Condition1041Time	Condition0040Time	Scenario5Time	groupTime29995	Slider9Time	Slider10Time	groupTime29996	randnumber5Time	Condition105Time	Condition005Time	groupTime29997	Condition1051Time	Condition0050Time	Scenario6Time	groupTime29998	Slider11Time	Slider12Time	groupTime30044	CQ11Time	CQ12Time	groupTime29999	randnumber6Time	Condition106Time	Condition006Time	groupTime30000	Condition1061Time	Condition0060Time	Scenario7Time	groupTime30001	Slider13Time	Slider14Time	groupTime30002	randnumber7Time	Condition107Time	Condition007Time	groupTime30003	Condition1071Time	Condition0070Time	Scenario8Time	groupTime30004	Slider15Time	Slider16Time	groupTime30005	randnumber8Time	Condition108Time	Condition008Time	groupTime30006	Condition1081Time	Condition0080Time	Scenario9Time	groupTime30007	Slider17Time	Slider18Time	groupTime30008	randnumber9Time	Condition109Time	Condition009Time	groupTime30009	Condition1091Time	Condition0090Time	Scenario10Time	groupTime30010	Slider19Time	Slider20Time	groupTime30011	randnumber10Time	Condition110Time	Condition010Time	groupTime30012	Condition1101Time	Condition0100Time	Scenario11Time	groupTime30013	Slider21Time	Slider22Time	groupTime30043	CQ21Time	CQ22Time	groupTime30014	randnumber11Time	Condition111Time	Condition011Time	groupTime30015	Condition1111Time	Condition0110Time	Scenario12Time	groupTime30016	Slider23Time	Slider24Time	groupTime30017	randnumber12Time	Condition112Time	Condition012Time	groupTime30018	Condition1121Time	Condition0120Time	Scenario13Time	groupTime30019	Slider25Time	Slider26Time	groupTime30020	randnumber13Time	Condition113Time	Condition013Time	groupTime30021	Condition1131Time	Condition0130Time	Scenario14Time	groupTime30022	Slider27Time	Slider28Time	groupTime30023	randnumber14Time	Condition114Time	Condition014Time	groupTime30024	Condition1141Time	Condition0140Time	Scenario15Time	groupTime30025	Slider29Time	Slider30Time	groupTime30029	randnumber16Time	Condition116Time	Condition016Time	groupTime30030	Condition1161Time	Condition0160Time	Scenario17Time	groupTime30031	Slider33Time	Slider34Time	groupTime30042	CQ31Time	CQ32Time	groupTime30049	randnumber20Time	Condition120Time	Condition020Time	groupTime30050	Condition0200Time	Condition1201Time	Scenario21Time	groupTime30051	Slider42Time	Slider41Time	groupTime30052	randnumber21Time	Condition121Time	Condition021Time	groupTime30053	Condition0210Time	Condition1211Time	Scenario22Time	groupTime30054	Slider43Time	Slider44Time	groupTime30055	randnumber22Time	Condition122Time	Condition022Time	groupTime30056	Condition0220Time	Condition1221Time	Scenario23Time	groupTime30057	Slider45Time	Slider46Time	groupTime30058	randnumber23Time	Condition123Time	Condition023Time	groupTime30059	Condition0230Time	Condition1231Time	Scenario24Time	groupTime30060	Slider47Time	Slider48Time	groupTime30064	randnumber25Time	Condition125Time	Condition025Time	groupTime30065	Condition0250Time	Condition1251Time	Scenario26Time	groupTime30066	Slider51Time	Slider52Time	groupTime30041	Feedback2Time
98	2022-04-14 08:16:33	80	en	580711916	2022-04-14 07:37:00	2022-04-14 08:16:33	158.140.195.156		60f99ec4c0f33da48795b916	Male	27	1		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				100	100	0	100				85	40	100	100		1						100	85	100	100	1						85	40	90	100	1						100	10	100	0	2						100	5	100	100	1						95	5	90	10	TRUE	Rules for preserving the connection between words and what they stand for	2						30	10	90	25	1						95	90	65	10	1						85	45	100	40	2						85	80	95	0	1						40	15	20	90	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						25	40	75	85	1						45	20	40	70	1						40	30	55	30	2						40	25	44	90	2						10	15	30	5	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						40	30	45	30	1						55	20	60	40	1						75	80	90	85	1						35	25	75	90	2						60	40	45	44		2406,4	11,54		7,1		7,25		15,61		66,77		64,28				21,87		12,09		23,31			18,71		102,18			106,36			10,68		37,32			32,74			8,87		10,63				35,63				73,12			8,7				49,36				48,44			9,36				35,59				54,29			8,25				79,62				24,53			8,84				34,83				28,92			29,81			10,15				40,16				28,15			10,95				77,96				43,32			8,8				33,03				32,54			12,33				34,71				36,14			10,92				43,26				38,97			40,07			9,16				35,69				45,29			8,52				34,44				32,93			9,48				34,19				32,1			12,87				39,16				33,88			9,02				36,05				26,83			22,76			12,33				40,84				21,44			9,06				40,49				24,05			12,35				39,66				26,75			10,72				34,34				31,92			11,47				43,09				23,08			14,38	
101	2022-04-14 08:07:56	80	en	2002514854	2022-04-14 07:37:14	2022-04-14 08:07:56	94.175.20.74		5cc310bef457fc0013d42743	Male	33	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				100	100	100	100				75	100	90	100	You've used a lot of technical and in depth language to explain very simple concepts, I believe that a typical (not linguistics or philosophy student) may have problems understanding some of the terms.	1						100	80	100	100	2						50	0	100	75	2						100	20	100	100	2						85	20	100	0	2						100	90	100	50	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						100	0	100	0	2						100	100	100	95	2						100	0	100	0	1						100	50	100	100	2						100	50	100	0	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						100	0	100	100	1						100	100	100	0	1						80	10	100	50	1						100	30	100	0	2						100	80	100	100	FALSE	Rules for preserving the connection between words and what they stand for	1						100	0	100	10	1						100	0	100	50	1						100	50	100	100	1						100	100	100	50	1						100	0	100	75		1876,06	5,14		4,44		6,28		9,14		76,82		51,83				20,27		17,02		23,69			20,05		34,27			73,8			9,86		35,44			60,29			90,71		8,2				32,61				15,42			7,78				34,55				30,32			7,89				33,92				17,7			7,91				35,58				18,23			7,53				70,17				30			40,12			7,97				35,68				12,93			8,41				45,92				20,86			8,06				35,44				12,64			7,98				33,51				13,35			7,72				32,51				13,81			14,96			7,19				34,04				17,01			7,31				32,05				10,75			12,55				34,31				13,42			7,38				33,15				15,06			7,75				33,04				30,79			13,69			10,84				38,89				14,71			7,74				33,37				12,06			9,58				32,94				13,85			10,03				32,68				12,16			13,19				33,69				14,21			27,9	
104	2022-04-14 08:02:59	80	en	959587795	2022-04-14 07:37:24	2022-04-14 08:02:59	73.104.123.189		6083aac9d3384eb581f4345a	Male	24	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			75	100	50	100				50	75	50	75				50	75	50	75		1						100	25	100	25	2						100	0	50	50	1						75	75	100	75	2						100	50	100	100	2						100	100	100	100	FALSE	Rules for preserving the connection between words and what they stand for	2						100	100	100	100	1						100	0	100	75	1						100	20	80	0	2						60	0	100	80	2						100	100	100	100	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						100	100	100	0	1						100	0	100	100	2						100	0	100	0	2						100	50	100	0	1						100	100	100	0	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						0	100	0	60	1						100	0	100	80	1						60	100	100	100	1						100	100	100	0	1						100	0	60	40		1525,27	9,08		4,76		5,69		4,14		8,72		10,02				62,74		12,45		51,75			24,81		34,63			57,12			7,26		36,19			17,65			7,6		7,49				32,59				15,68			7,65				34,42				12,77			7,63				34,84				13,86			7,65				34,34				12,51			7,82				32,74				9,03			25,73			7,72				32,14				10,05			7,97				33,92				12,36			8,99				34,74				16,45			7,12				33,14				17,09			6,77				33,41				7,62			14,84			7,85				32,89				8,68			7,48				34,14				11,18			13,46				32,59				7,71			7,65				32,23				9,28			7,28				32,85				15,67			12,83			12,08				59,8				15,04			7,06				32,09				10,79			7,61				38,9				11,15			6,89				36,46				8,89			7,64				42,47				12,89			6,05	
108	2022-04-14 08:08:02	80	en	1280631971	2022-04-14 07:38:14	2022-04-14 08:08:02	136.228.244.67		5fe0c443c9707d9feedccdb5	Female	31	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	12	87	89				75	75	86	78				91	89	99	96	Very detailed explanation which I feel is needed for this survey. I liked having the practice questions as it really gave me a good understanding of the task ahead	1						83	86	82	86	1						78	18	78	68	2						61	24	25	84	1						68	70	73	56	1						73	25	26	39	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						71	73	36	93	1						92	19	90	98	1						98	88	99	99	1						86	85	86	87	1						92	23	81	82	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						65	66	39	50	1						73	31	34	57	1						33	16	13	26	1						27	30	28	28	2						16	18	16	91	FALSE	Rules for preserving the connection between words and what they stand for	1						84	80	89	80	2						70	30	71	38	1						40	76	35	36	1						19	21	19	33	2						71	81	81	77	The instructions were clear and made it very clear what the task was going to be. Having the 3 practice questions was very useful in order to prepare you for the task and made it simple and easy to follow.	1821,67	8,21		4,31		8		12,24		70,38		74,6				31,87		28,97		71,73			21,17		33,29			71,75			10,57		32,95			14,36			39,11		8				35,57				15,86			8,34				32,77				19,91			7,16				32,42				16,46			7,5				33,83				18,02			9,69				42,73				12,51			41,05			8,15				33,84				13,54			10,26				42,22				14,91			7,81				32,29				10,18			8,03				33,44				10,86			8,36				33,88				12,01			21,62			8,92				32,83				17,68			7,74				32,83				21,33			9,13				35,07				12,2			6,93				32,68				11,25			7,41				36				9,07			23,49			7,34				32,56				12,1			6,84				45,26				10,98			6,84				44,49				12,71			7,64				33,47				12,64			7,79				35,42				10,29			54,01	
109	2022-04-14 08:04:59	80	en	1300745451	2022-04-14 07:38:18	2022-04-14 08:04:59	174.110.244.61		6110d5e5c6ce466532978870	Female	21	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				100	100	100	0				100	100	100	100		1						100	100	100	100	1						99	39	100	100	1						100	100	100	100	2						100	55	100	0	1						100	71	100	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						50	50	50	50	1						80	18	28	100	2						98	98	98	1	1						100	70	100	100	2						100	11	100	0	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						100	100	100	100	2						100	100	100	0	2						50	50	50	50	1						100	100	100	0	1						100	15	100	100	TRUE	Rules for preserving the connection between words and what they stand for	2						100	100	100	0	1						6	21	13	0	2						100	100	100	0	1						50	50	50	50	2						5	73	0	100		1636,18	6,49		5,35		6,44		4,79		64,87		13,95				26,75		31,62		28,55			14,46		36,56			19,7			10,84		33,52			32,21			6,23		8,37				35,32				14,13			10,85				50,95				11,42			8,15				34,68				13,48			8,93				33,35				14,06			11,78				35,58				14,48			22,21			8,77				40,99				22,81			9,05				33,96				16,21			7,65				33,02				17,76			10,6				44,81				13,74			8,64				34,11				13,88			16,19			14,71				33,93				11,14			8,54				35,08				12,52			8,89				34,79				16,18			10,43				35,39				12,31			10,5				36,32				14,67			13,29			8,69				34,94				11,22			22,28				42,57				12,52			7,95				35,65				12,17			12,67				33,03				12,94			7,39				47,14				17,77			6,3	
111	2022-04-14 08:09:35	80	en	984358942	2022-04-14 07:38:25	2022-04-14 08:09:35	81.136.230.153		5d415a77ddc38200015e4985	Male	21	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	0	99	100				100	15	7	100				75	85	75	90		2						0	0	15	100	1						14	0	0	30	1						20	0	31	75	1						100	18	100	100	1						75	0	89	75	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						100	100	100	100	1						75	20	35	0	1						74	20	60	65	2						80	0	10	100	2						75	0	20	60	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						73	70	60	35	2						15	0	71	15	2						21	0	17	100	1						100	0	100	100	1						100	30	92	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						30	0	0	100	2						30	50	60	39	2						89	0	100	10	2						76	0	15	100	2						82	0	16	100		1907,66	3,43		3,46		5,71		3,53		79,19		36,22				11,2		4,41		14,46			12,06		65,51			81,72			8		31,68			27,64			3,8		8,03				35,17				13,73			7,2				57,78				18,31			18,62				46,86				10,88			74,22				32,66				9,93			8,3				31,87				11,22			25,93			7,94				32,57				10,18			9,35				53,66				12,1			7,69				31,75				14,87			7,64				31,54				9,78			7,56				32,48				11,88			27,97			8,42				32,1				14,55			7,3				41,04				12,84			7,58				72,84				10,13			7,35				130,57				9,18			6,8				44,71				14,9			14,37			6,83				55,38				9,28			6,99				32,86				13,37			9,72				100,15				14,49			7,3				34,64				9,9			7,3				38,15				12,17			2,76	
112	2022-04-14 08:31:13	80	en	480639689	2022-04-14 07:38:27	2022-04-14 08:31:13	102.217.178.10		60603496c9a3d83273a11297	Female	27	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			61	79	88	63				66	57	62	41				81	45	52	81	The instructions were clear.	1						76	73	44	88	2						40	25	57	44	1						87	75	38	92	2						75	78	47	87	2						73	86	61	80	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						41	67	44	61	2						40	85	33	77	2						16	32	36	87	1						80	77	78	93	1						73	72	56	32	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						70	71	41	83	1						65	43	40	92	2						74	84	46	84	2						41	28	35	67	1						74	82	61	67	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						32	42	39	33	2						55	75	72	46	2						55	56	55	72	2						36	39	60	89	1						59	61	54	48	The instructions were clear.	3201,94	23,31		6,83		14,87		20,12		86,69		131,98				78,01		47,58		59,24			42,4		66,83			305,09			18,2		46,69			27,19			205,19		25,1				40,86				20,11			9,15				116,45				35,61			8,87				48,49				17,48			9,54				51,43				20,1			10,49				33,38				14,79			51,24			8,61				53,01				33,81			9,33				66,48				20,73			8,9				59,62				19,07			13,8				49,25				17,87			9,79				42,39				20,63			113,51			10,88				156,87				23,39			9,42				36,24				26,4			8,46				36,02				20,39			10,96				43,02				15			8,54				59,57				13,65			23,28			8,56				34,22				16,82			8,91				67,39				14,44			8,4				62,58				17,19			8,27				36,9				16,73			9,31				85,23				15,56			49,23	
113	2022-04-14 08:06:00	80	en	154464124	2022-04-14 07:38:28	2022-04-14 08:06:00	195.99.239.5		5e85f667db8aa41f74436a9f	Male	18	1		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	99	99				25	80	19	3				24	88	20	14		1						23	80	36	22	2						96	96	97	98	2						100	95	97	10	1						92	28	76	2	1						74	22	34	96	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						94	98	95	0	2						93	10	80	99	1						96	94	92	51	1						81	91	24	97	2						99	99	99	99	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						100	99	99	99	1						89	13	79	98	2						22	20	11	14	1						80	13	17	88	2						90	37	78	80	FALSE	Rules for preserving the connection between words and what they stand for	2						99	10	99	1	1						80	17	13	16	1						20	23	24	3	2						99	99	99	2	1						78	16	25	1		1692,17	8,08		4,84		6,98		6,4		83,9		25,94				23,46		15,82		18,78			8,9		34,15			50,92			8,14		66,93			9,53			5,37		8,11				42,32				12,13			25,06				34,35				48,48			7,51				36,08				15,53			7,48				37,54				7,93			8,06				38,62				19,52			16,26			7,05				33,4				10,91			8,22				33,76				14,25			9,29				37,31				10,62			16,57				35,96				9,62			7,48				31,93				10,96			28,18			7,07				32,8				11,1			14,39				36,42				8,36			49,41				41,68				9,98			6,82				37,46				12,55			29,59				37,41				17,77			10,74			8,65				35,67				10,96			10,54				32,57				14,53			8,82				32,17				7,18			6,98				50,28				6,71			9,46				32,2				8,68			4,59	
114	2022-04-14 08:17:47	80	en	992714264	2022-04-14 07:38:32	2022-04-14 08:17:47	213.205.192.9		5c6325a730ccf800019350c6	Male	24	2		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			65	46	65	66				33	71	31	61				63	26	67	73		1						61	35	62	58	2						38	81	36	69	1						63	29	32	16	1						37	35	62	85	1						27	82	67	82	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						60	41	40	63	1						41	68	52	64	2						62	33	70	20	1						49	38	57	67	1						76	30	66	80	TRUE	Rules for preserving the connection between words and what they stand for	1						37	58	50	87	2						67	27	70	13	2						34	76	38	30	2						56	32	63	36	2						68	77	56	87	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						74	39	38	89	2						37	39	50	61	2						56	87	76	36	1						42	67	36	73	1						38	27	58	71		2399,64	20,7		8,26		12,68		47,71		134,24		49,24				16,34		82,85		97,76			8,33		35,48			47,11			33,64		38,81			60,97			23,23		9,79				42,85				98,78			10,02				39,23				18,23			11,45				33,53				31,19			7,68				35,74				21,15			13,25				34,24				29,12			55,56			18,35				33,56				28,51			8,82				33,74				23,49			8,02				33,21				21,2			7,47				40,73				34,21			8,12				36,79				23,85			60,82			10,67				34,16				23,69			8,19				33,81				16,39			7,91				68,04				18,67			7,82				33,9				18,38			8,02				38,35				14,77			13,7			8,29				67,21				21,29			8,68				36,09				37,14			7,36				34,9				22,85			8,18				67,5				17,07			7,32				34,62				21,92			12,7	
117	2022-04-14 08:05:32	80	en	1558437905	2022-04-14 07:38:48	2022-04-14 08:05:32	38.242.176.118		61558d177e26c52004058fb1	Female	22	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				84	80	84	100				100	100	100	100		1						84	87	90	100	2						87	100	90	100	2						36	33	31	51	2						68	82	75	31	2						100	76	75	30	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						75	90	98	100	2						78	62	75	100	1						100	100	100	100	2						93	86	87	0	1						100	100	100	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						100	100	100	100	2						73	43	68	100	2						68	85	60	100	1						100	100	100	100	1						100	100	100	100	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						60	68	68	76	2						67	61	66	100	1						87	79	100	100	2						92	83	93	1	1						100	100	100	100		1634,11	5,54		5,02		4,96		5,95		67,35		30,64				16,38		5,95		23,9			9,72		54,75			81,87			9,07		33,87			20,35			4,57		7,37				32,73				11,24			7,86				38,56				16,47			7,6				33,72				35,74			8,43				33,52				12,29			8,36				36,46				12,33			20,29			7,66				33,62				17,47			9,17				33,52				11,22			11,6				33,24				32,36			8				34,97				11,23			15,97				70,49				10,34			15,94			8,14				33,12				14,25			9,06				33,1				14,61			8,2				32,34				10,09			7,74				32,51				9,34			7,4				31,86				9,03			26,01			8,33				33,35				12,55			10,64				35,36				12,85			7,98				42,05				10,05			7,03				32,68				11,6			7,97				34,4				14,45			6,36	
119	2022-04-14 08:31:53	80	en	1915146693	2022-04-14 07:38:49	2022-04-14 08:31:53	159.196.13.11		5dfc2bdd77f86595eeaacdd1	Male	33	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			80	50	100	80				86	27	100	94				78	10	100	94		2						73	50	100	0	1						20	8	10	10	1						88	70	70	50	2						100	80	100	0	2						75	90	90	5	FALSE	Rules for preserving the connection between words and what they stand for	1						100	100	100	95	2						96	90	96	5	1						100	20	100	100	1						72	4	100	95	1						87	0	100	93	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						94	94	94	97	1						95	91	100	100	1						66	82	100	98	1						91	98	100	95	1						94	100	100	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						67	82	67	5	2						6	6	8	75	2						84	87	95	9	1						90	50	100	100	1						50	87	82	91		3219,7	8,85		4,35		9,98		17,54		135,31		50,14				74,4		46,24		98,33			33,79		35,46			183,48			16,57		77,8			38,28			33,98		11,97				44,75				57,21			7,98				68,14				40,34			11,39				54,81				42,6			12,77				48,52				31,8			9,04				35,84				54,6			43,97			13,2				50,56				24,3			11,11				135,57				31,71			8,1				74,99				30,05			11,65				100,94				35,41			10,63				65,7				22,08			38,43			13,27				32,92				49,44			10,45				43,72				15,86			16,63				103,3				47,85			10,21				37,55				22,13			7,68				85,94				17,81			27,78			7,44				38,13				26,24			7,74				118,66				54,15			7,4				67,97				22,39			10,56				34,3				23,13			7,64				75,46				36,95			34,34	
121	2022-04-14 08:11:47	80	en	1096319670	2022-04-14 07:39:00	2022-04-14 08:11:47	80.42.100.250		61446a1ecda939d3c22d9787	Male	27	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system										15	30	30	82				87	75	95	92	very clear and simple to comprehend	2						43	38	57	28	2						82	82	89	80	2						6	6	6	100	1						45	38	65	37	2						58	64	69	66	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						9	10	15	92	2						69	67	87	65	1						86	84	95	81	2						13	14	27	96	2						13	6	13	100	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						46	40	44	65	2						35	23	24	85	1						99	82	86	94	2						6	10	11	96	2						41	39	38	64	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						100	93	100	100	2						10	3	5	99	2						7	4	5	100	1						100	100	100	100	1						93	90	95	95	very interesting! and thought provoking	1998,56	5,53		5,32		6,64		6,8		74,25		25,46				26,71		34,24		49,31			103,2		42,22			126,47			9,57		35,3			23,51			27,96		8,98				32,98				23,79			9,55				37,04				18,1			13,4				52,81				17,67			15,47				33,13				25,81			9,05				33,14				38,04			41,7			8,47				40,02				19,39			10,8				33,87				13,2			8,96				33,14				13,94			13,53				50,08				17,04			9,01				51,4				14,17			14,36			8,14				36,07				19,69			10,28				35,41				12,1			7,76				33,14				10,26			7,57				46,62				18,6			20,79				49,15				11,85			10,76			8,92				34,32				12,38			9,89				36,13				12,53			9,35				34,31				13,4			8,47				33,58				11,1			7,6				33,65				12,23			17,98	
128	2022-04-14 08:06:00	80	en	1022488619	2022-04-14 07:39:25	2022-04-14 08:06:00	176.27.39.119		5e81ad7cb706bb88bc5c2fc8	Male	33	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				100	100	100	100				100	100	100	100		1						100	50	100	0	2						100	100	0	100	1						100	0	100	100	2						50	100	100	0	2						100	50	100	0	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						100	0	100	100	1						100	34	100	100	1						100	50	100	0	1						100	0	50	0	1						100	30	0	0	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						100	0	100	0	1						100	50	100	100	1						50	100	100	100	1						100	49	100	0	2						100	50	100	0	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						100	100	100	100	1						100	100	100	0	1						100	51	49	0	1						100	27	50	0	2						100	20	50	100		1629,3	5,1		5,08		7,44		5,15		125,74		28,44				22,1		5,31		28,25			23,27		38,44			60,1			7,38		32,31			13,04			5,63		7,92				32,47				24,1			17,05				34,78				28,86			8,65				32,69				20,44			7,31				32,23				15,14			6,81				32,08				10,74			39,94			7,32				31,68				11,93			6,8				32,71				12,42			7,48				32,47				16,41			7,17				32,45				13,77			7,5				32,29				18,27			20,84			7,64				32,62				19,59			7,39				32,08				12,49			7,15				32,33				15,19			7,01				32,5				11,03			6,87				32,51				10,45			24,24			7,25				33,3				9,93			7,62				33,1				18,18			6,71				32,24				19,68			7,53				32,7				14,54			7,48				33,03				15,1			4,32	
